fechas;granularidad_espacial;granularidad_temporal;territorio;valor
2009-05;regional;mensual;CCAA_CANARIAS;94.68
2009-06;regional;mensual;CCAA_CANARIAS;94.5
2009-07;regional;mensual;CCAA_CANARIAS;93.56
2009-08;regional;mensual;CCAA_CANARIAS;93.55
2009-09;regional;mensual;CCAA_CANARIAS;93.46
2009-10;regional;mensual;CCAA_CANARIAS;94.04
2009-11;regional;mensual;CCAA_CANARIAS;94.39
2009-12;regional;mensual;CCAA_CANARIAS;94.42
2010-01;regional;mensual;CCAA_CANARIAS;93.26
2010-02;regional;mensual;CCAA_CANARIAS;93.03
2010-03;regional;mensual;CCAA_CANARIAS;93.56
2010-04;regional;mensual;CCAA_CANARIAS;94.13
2010-05;regional;mensual;CCAA_CANARIAS;94.06
2010-06;regional;mensual;CCAA_CANARIAS;94.08
2010-07;regional;mensual;CCAA_CANARIAS;93.5
2010-08;regional;mensual;CCAA_CANARIAS;93.62
2010-09;regional;mensual;CCAA_CANARIAS;93.66
2010-10;regional;mensual;CCAA_CANARIAS;94.19
2010-11;regional;mensual;CCAA_CANARIAS;94.59
2010-12;regional;mensual;CCAA_CANARIAS;94.82
2011-01;regional;mensual;CCAA_CANARIAS;93.83
2011-02;regional;mensual;CCAA_CANARIAS;93.88
2011-03;regional;mensual;CCAA_CANARIAS;94.48
2011-04;regional;mensual;CCAA_CANARIAS;95.23
2011-05;regional;mensual;CCAA_CANARIAS;95.3
2011-06;regional;mensual;CCAA_CANARIAS;95.34
2011-07;regional;mensual;CCAA_CANARIAS;94.54
2011-08;regional;mensual;CCAA_CANARIAS;94.63
2011-09;regional;mensual;CCAA_CANARIAS;94.75
2011-10;regional;mensual;CCAA_CANARIAS;95.25
2011-11;regional;mensual;CCAA_CANARIAS;95.54
2011-12;regional;mensual;CCAA_CANARIAS;95.72
2012-01;regional;mensual;CCAA_CANARIAS;94.56
2012-02;regional;mensual;CCAA_CANARIAS;94.64
2012-03;regional;mensual;CCAA_CANARIAS;95.16
2012-04;regional;mensual;CCAA_CANARIAS;95.93
2012-05;regional;mensual;CCAA_CANARIAS;95.81
2012-06;regional;mensual;CCAA_CANARIAS;95.62
2012-07;regional;mensual;CCAA_CANARIAS;95.17
2012-08;regional;mensual;CCAA_CANARIAS;95.21
2012-09;regional;mensual;CCAA_CANARIAS;95.87
2012-10;regional;mensual;CCAA_CANARIAS;96.62
2012-11;regional;mensual;CCAA_CANARIAS;96.44
2012-12;regional;mensual;CCAA_CANARIAS;96.47
2013-01;regional;mensual;CCAA_CANARIAS;95.45
2013-02;regional;mensual;CCAA_CANARIAS;95.43
2013-03;regional;mensual;CCAA_CANARIAS;96.02
2013-04;regional;mensual;CCAA_CANARIAS;96.55
2013-05;regional;mensual;CCAA_CANARIAS;96.83
2013-06;regional;mensual;CCAA_CANARIAS;96.8
2013-07;regional;mensual;CCAA_CANARIAS;95.79
2013-08;regional;mensual;CCAA_CANARIAS;95.93
2013-09;regional;mensual;CCAA_CANARIAS;95.87
2013-10;regional;mensual;CCAA_CANARIAS;96.28
2013-11;regional;mensual;CCAA_CANARIAS;96.65
2013-12;regional;mensual;CCAA_CANARIAS;96.56
2014-01;regional;mensual;CCAA_CANARIAS;95.37
2014-02;regional;mensual;CCAA_CANARIAS;95.32
2014-03;regional;mensual;CCAA_CANARIAS;95.85
2014-04;regional;mensual;CCAA_CANARIAS;96.57
2014-05;regional;mensual;CCAA_CANARIAS;96.33
2014-06;regional;mensual;CCAA_CANARIAS;96.3
2014-07;regional;mensual;CCAA_CANARIAS;95.32
2014-08;regional;mensual;CCAA_CANARIAS;95.42
2014-09;regional;mensual;CCAA_CANARIAS;95.32
2014-10;regional;mensual;CCAA_CANARIAS;95.76
2014-11;regional;mensual;CCAA_CANARIAS;96.14
2014-12;regional;mensual;CCAA_CANARIAS;96.1
2015-01;regional;mensual;CCAA_CANARIAS;95.01
2015-02;regional;mensual;CCAA_CANARIAS;94.98
2015-03;regional;mensual;CCAA_CANARIAS;95.63
2015-04;regional;mensual;CCAA_CANARIAS;96.37
2015-05;regional;mensual;CCAA_CANARIAS;96.56
2015-06;regional;mensual;CCAA_CANARIAS;96.55
2015-07;regional;mensual;CCAA_CANARIAS;95.63
2015-08;regional;mensual;CCAA_CANARIAS;95.75
2015-09;regional;mensual;CCAA_CANARIAS;95.77
2015-10;regional;mensual;CCAA_CANARIAS;96.39
2015-11;regional;mensual;CCAA_CANARIAS;96.57
2015-12;regional;mensual;CCAA_CANARIAS;96.59
2016-01;regional;mensual;CCAA_CANARIAS;95.49
2016-02;regional;mensual;CCAA_CANARIAS;95.69
2016-03;regional;mensual;CCAA_CANARIAS;96.32
2016-04;regional;mensual;CCAA_CANARIAS;96.91
2016-05;regional;mensual;CCAA_CANARIAS;97.07
2016-06;regional;mensual;CCAA_CANARIAS;97.07
2016-07;regional;mensual;CCAA_CANARIAS;96.23
2016-08;regional;mensual;CCAA_CANARIAS;96.44
2016-09;regional;mensual;CCAA_CANARIAS;96.41
2016-10;regional;mensual;CCAA_CANARIAS;97.0
2016-11;regional;mensual;CCAA_CANARIAS;97.42
2016-12;regional;mensual;CCAA_CANARIAS;97.58
2017-01;regional;mensual;CCAA_CANARIAS;96.46
2017-02;regional;mensual;CCAA_CANARIAS;96.51
2017-03;regional;mensual;CCAA_CANARIAS;96.99
2017-04;regional;mensual;CCAA_CANARIAS;97.93
2017-05;regional;mensual;CCAA_CANARIAS;97.99
2017-06;regional;mensual;CCAA_CANARIAS;98.2
2017-07;regional;mensual;CCAA_CANARIAS;97.44
2017-08;regional;mensual;CCAA_CANARIAS;97.26
2017-09;regional;mensual;CCAA_CANARIAS;97.23
2017-10;regional;mensual;CCAA_CANARIAS;97.68
2017-11;regional;mensual;CCAA_CANARIAS;98.06
2017-12;regional;mensual;CCAA_CANARIAS;98.02
2018-01;regional;mensual;CCAA_CANARIAS;97.02
2018-02;regional;mensual;CCAA_CANARIAS;97.37
2018-03;regional;mensual;CCAA_CANARIAS;97.94
2018-04;regional;mensual;CCAA_CANARIAS;98.67
2018-05;regional;mensual;CCAA_CANARIAS;98.92
2018-06;regional;mensual;CCAA_CANARIAS;98.89
2018-07;regional;mensual;CCAA_CANARIAS;97.73
2018-08;regional;mensual;CCAA_CANARIAS;97.89
2018-09;regional;mensual;CCAA_CANARIAS;97.78
2018-10;regional;mensual;CCAA_CANARIAS;98.41
2018-11;regional;mensual;CCAA_CANARIAS;98.67
2018-12;regional;mensual;CCAA_CANARIAS;98.76
2019-01;regional;mensual;CCAA_CANARIAS;97.53
2019-02;regional;mensual;CCAA_CANARIAS;97.66
2019-03;regional;mensual;CCAA_CANARIAS;98.17
2019-04;regional;mensual;CCAA_CANARIAS;99.08
2019-05;regional;mensual;CCAA_CANARIAS;99.03
2019-06;regional;mensual;CCAA_CANARIAS;99.14
2019-07;regional;mensual;CCAA_CANARIAS;98.22
2019-08;regional;mensual;CCAA_CANARIAS;98.42
2019-09;regional;mensual;CCAA_CANARIAS;98.68
2019-10;regional;mensual;CCAA_CANARIAS;99.1
2019-11;regional;mensual;CCAA_CANARIAS;99.49
2019-12;regional;mensual;CCAA_CANARIAS;99.8
2020-01;regional;mensual;CCAA_CANARIAS;98.52
2020-02;regional;mensual;CCAA_CANARIAS;98.78
2020-03;regional;mensual;CCAA_CANARIAS;99.16
2020-04;regional;mensual;CCAA_CANARIAS;100.25
2020-05;regional;mensual;CCAA_CANARIAS;100.27
2020-06;regional;mensual;CCAA_CANARIAS;100.48
2020-07;regional;mensual;CCAA_CANARIAS;99.12
2020-08;regional;mensual;CCAA_CANARIAS;98.97
2020-09;regional;mensual;CCAA_CANARIAS;99.03
2020-10;regional;mensual;CCAA_CANARIAS;99.58
2020-11;regional;mensual;CCAA_CANARIAS;99.76
2020-12;regional;mensual;CCAA_CANARIAS;99.79
2021-01;regional;mensual;CCAA_CANARIAS;98.83
2021-02;regional;mensual;CCAA_CANARIAS;98.8
2021-03;regional;mensual;CCAA_CANARIAS;99.15
2021-04;regional;mensual;CCAA_CANARIAS;99.92
2021-05;regional;mensual;CCAA_CANARIAS;100.22
2021-06;regional;mensual;CCAA_CANARIAS;100.21
2021-07;regional;mensual;CCAA_CANARIAS;99.45
2021-08;regional;mensual;CCAA_CANARIAS;99.56
2021-09;regional;mensual;CCAA_CANARIAS;99.91
2021-10;regional;mensual;CCAA_CANARIAS;100.86
2021-11;regional;mensual;CCAA_CANARIAS;101.38
2021-12;regional;mensual;CCAA_CANARIAS;101.72
2022-01;regional;mensual;CCAA_CANARIAS;101.11
2022-02;regional;mensual;CCAA_CANARIAS;101.79
2022-03;regional;mensual;CCAA_CANARIAS;102.41
2022-04;regional;mensual;CCAA_CANARIAS;104.11
2022-05;regional;mensual;CCAA_CANARIAS;104.76
2022-06;regional;mensual;CCAA_CANARIAS;105.62
2022-07;regional;mensual;CCAA_CANARIAS;105.36
2022-08;regional;mensual;CCAA_CANARIAS;105.86
2022-09;regional;mensual;CCAA_CANARIAS;106.08
2022-10;regional;mensual;CCAA_CANARIAS;107.36
2022-11;regional;mensual;CCAA_CANARIAS;108.28
2022-12;regional;mensual;CCAA_CANARIAS;108.91
2023-01;regional;mensual;CCAA_CANARIAS;108.86
2023-02;regional;mensual;CCAA_CANARIAS;109.8
2023-03;regional;mensual;CCAA_CANARIAS;110.49
2023-04;regional;mensual;CCAA_CANARIAS;111.5
2023-05;regional;mensual;CCAA_CANARIAS;111.63
2023-06;regional;mensual;CCAA_CANARIAS;112.15
2023-07;regional;mensual;CCAA_CANARIAS;111.95
2023-08;regional;mensual;CCAA_CANARIAS;112.36
2023-09;regional;mensual;CCAA_CANARIAS;111.99
2023-10;regional;mensual;CCAA_CANARIAS;112.66
2023-11;regional;mensual;CCAA_CANARIAS;112.72
2023-12;regional;mensual;CCAA_CANARIAS;113.17
2024-01;regional;mensual;CCAA_CANARIAS;113.05
2024-02;regional;mensual;CCAA_CANARIAS;113.58
2024-03;regional;mensual;CCAA_CANARIAS;113.96
2024-04;regional;mensual;CCAA_CANARIAS;114.66
2024-05;regional;mensual;CCAA_CANARIAS;114.8
2024-06;regional;mensual;CCAA_CANARIAS;115.22
2024-07;regional;mensual;CCAA_CANARIAS;114.91
2024-08;regional;mensual;CCAA_CANARIAS;115.23
2002-01;regional;mensual;CCAA_CANTABRIA;73.65
2002-02;regional;mensual;CCAA_CANTABRIA;73.69
2002-03;regional;mensual;CCAA_CANTABRIA;74.21
2002-04;regional;mensual;CCAA_CANTABRIA;75.22
2002-05;regional;mensual;CCAA_CANTABRIA;75.33
2002-06;regional;mensual;CCAA_CANTABRIA;75.32
2002-07;regional;mensual;CCAA_CANTABRIA;75.07
2002-08;regional;mensual;CCAA_CANTABRIA;74.97
2002-09;regional;mensual;CCAA_CANTABRIA;75.16
2002-10;regional;mensual;CCAA_CANTABRIA;76.18
2002-11;regional;mensual;CCAA_CANTABRIA;76.41
2002-12;regional;mensual;CCAA_CANTABRIA;76.44
2003-01;regional;mensual;CCAA_CANTABRIA;75.72
2003-02;regional;mensual;CCAA_CANTABRIA;75.8
2003-03;regional;mensual;CCAA_CANTABRIA;76.31
2003-04;regional;mensual;CCAA_CANTABRIA;77.22
2003-05;regional;mensual;CCAA_CANTABRIA;77.33
2003-06;regional;mensual;CCAA_CANTABRIA;77.46
2003-07;regional;mensual;CCAA_CANTABRIA;76.93
2003-08;regional;mensual;CCAA_CANTABRIA;76.67
2003-09;regional;mensual;CCAA_CANTABRIA;77.14
2003-10;regional;mensual;CCAA_CANTABRIA;78.05
2003-11;regional;mensual;CCAA_CANTABRIA;78.48
2003-12;regional;mensual;CCAA_CANTABRIA;78.45
2004-01;regional;mensual;CCAA_CANTABRIA;77.54
2004-02;regional;mensual;CCAA_CANTABRIA;77.23
2004-03;regional;mensual;CCAA_CANTABRIA;77.77
2004-04;regional;mensual;CCAA_CANTABRIA;78.98
2004-05;regional;mensual;CCAA_CANTABRIA;79.22
2004-06;regional;mensual;CCAA_CANTABRIA;79.31
2004-07;regional;mensual;CCAA_CANTABRIA;78.66
2004-08;regional;mensual;CCAA_CANTABRIA;78.67
2004-09;regional;mensual;CCAA_CANTABRIA;78.84
2004-10;regional;mensual;CCAA_CANTABRIA;79.92
2004-11;regional;mensual;CCAA_CANTABRIA;80.21
2004-12;regional;mensual;CCAA_CANTABRIA;80.23
2005-01;regional;mensual;CCAA_CANTABRIA;79.21
2005-02;regional;mensual;CCAA_CANTABRIA;79.17
2005-03;regional;mensual;CCAA_CANTABRIA;79.68
2005-04;regional;mensual;CCAA_CANTABRIA;80.85
2005-05;regional;mensual;CCAA_CANTABRIA;81.01
2005-06;regional;mensual;CCAA_CANTABRIA;80.96
2005-07;regional;mensual;CCAA_CANTABRIA;80.52
2005-08;regional;mensual;CCAA_CANTABRIA;80.45
2005-09;regional;mensual;CCAA_CANTABRIA;80.49
2005-10;regional;mensual;CCAA_CANTABRIA;81.44
2005-11;regional;mensual;CCAA_CANTABRIA;82.1
2005-12;regional;mensual;CCAA_CANTABRIA;82.3
2006-01;regional;mensual;CCAA_CANTABRIA;81.38
2006-02;regional;mensual;CCAA_CANTABRIA;81.37
2006-03;regional;mensual;CCAA_CANTABRIA;82.01
2006-04;regional;mensual;CCAA_CANTABRIA;83.13
2006-05;regional;mensual;CCAA_CANTABRIA;83.25
2006-06;regional;mensual;CCAA_CANTABRIA;83.2
2006-07;regional;mensual;CCAA_CANTABRIA;82.88
2006-08;regional;mensual;CCAA_CANTABRIA;82.69
2006-09;regional;mensual;CCAA_CANTABRIA;82.68
2006-10;regional;mensual;CCAA_CANTABRIA;83.58
2006-11;regional;mensual;CCAA_CANTABRIA;84.11
2006-12;regional;mensual;CCAA_CANTABRIA;84.16
2007-01;regional;mensual;CCAA_CANTABRIA;83.38
2007-02;regional;mensual;CCAA_CANTABRIA;83.37
2007-03;regional;mensual;CCAA_CANTABRIA;83.78
2007-04;regional;mensual;CCAA_CANTABRIA;84.95
2007-05;regional;mensual;CCAA_CANTABRIA;85.09
2007-06;regional;mensual;CCAA_CANTABRIA;85.17
2007-07;regional;mensual;CCAA_CANTABRIA;84.8
2007-08;regional;mensual;CCAA_CANTABRIA;84.97
2007-09;regional;mensual;CCAA_CANTABRIA;85.01
2007-10;regional;mensual;CCAA_CANTABRIA;86.27
2007-11;regional;mensual;CCAA_CANTABRIA;86.95
2007-12;regional;mensual;CCAA_CANTABRIA;87.15
2008-01;regional;mensual;CCAA_CANTABRIA;86.35
2008-02;regional;mensual;CCAA_CANTABRIA;86.47
2008-03;regional;mensual;CCAA_CANTABRIA;86.95
2008-04;regional;mensual;CCAA_CANTABRIA;87.99
2008-05;regional;mensual;CCAA_CANTABRIA;88.2
2008-06;regional;mensual;CCAA_CANTABRIA;88.31
2008-07;regional;mensual;CCAA_CANTABRIA;87.91
2008-08;regional;mensual;CCAA_CANTABRIA;87.98
2008-09;regional;mensual;CCAA_CANTABRIA;87.92
2008-10;regional;mensual;CCAA_CANTABRIA;88.75
2008-11;regional;mensual;CCAA_CANTABRIA;89.24
2008-12;regional;mensual;CCAA_CANTABRIA;89.25
2009-01;regional;mensual;CCAA_CANTABRIA;88.16
2009-02;regional;mensual;CCAA_CANTABRIA;87.95
2009-03;regional;mensual;CCAA_CANTABRIA;88.13
2009-04;regional;mensual;CCAA_CANTABRIA;89.0
2009-05;regional;mensual;CCAA_CANTABRIA;88.94
2009-06;regional;mensual;CCAA_CANTABRIA;89.09
2009-07;regional;mensual;CCAA_CANTABRIA;88.48
2009-08;regional;mensual;CCAA_CANTABRIA;88.44
2009-09;regional;mensual;CCAA_CANTABRIA;88.16
2009-10;regional;mensual;CCAA_CANTABRIA;89.05
2009-11;regional;mensual;CCAA_CANTABRIA;89.6
2009-12;regional;mensual;CCAA_CANTABRIA;89.56
2010-01;regional;mensual;CCAA_CANTABRIA;88.22
2010-02;regional;mensual;CCAA_CANTABRIA;87.97
2010-03;regional;mensual;CCAA_CANTABRIA;88.17
2010-04;regional;mensual;CCAA_CANTABRIA;88.81
2010-05;regional;mensual;CCAA_CANTABRIA;89.07
2010-06;regional;mensual;CCAA_CANTABRIA;89.31
2010-07;regional;mensual;CCAA_CANTABRIA;89.03
2010-08;regional;mensual;CCAA_CANTABRIA;89.21
2010-09;regional;mensual;CCAA_CANTABRIA;89.18
2010-10;regional;mensual;CCAA_CANTABRIA;90.06
2010-11;regional;mensual;CCAA_CANTABRIA;90.78
2010-12;regional;mensual;CCAA_CANTABRIA;90.99
2011-01;regional;mensual;CCAA_CANTABRIA;89.86
2011-02;regional;mensual;CCAA_CANTABRIA;89.65
2011-03;regional;mensual;CCAA_CANTABRIA;89.96
2011-04;regional;mensual;CCAA_CANTABRIA;91.04
2011-05;regional;mensual;CCAA_CANTABRIA;91.24
2011-06;regional;mensual;CCAA_CANTABRIA;91.21
2011-07;regional;mensual;CCAA_CANTABRIA;90.69
2011-08;regional;mensual;CCAA_CANTABRIA;90.74
2011-09;regional;mensual;CCAA_CANTABRIA;90.71
2011-10;regional;mensual;CCAA_CANTABRIA;91.59
2011-11;regional;mensual;CCAA_CANTABRIA;92.29
2011-12;regional;mensual;CCAA_CANTABRIA;92.26
2012-01;regional;mensual;CCAA_CANTABRIA;90.87
2012-02;regional;mensual;CCAA_CANTABRIA;90.57
2012-03;regional;mensual;CCAA_CANTABRIA;90.83
2012-04;regional;mensual;CCAA_CANTABRIA;91.83
2012-05;regional;mensual;CCAA_CANTABRIA;92.0
2012-06;regional;mensual;CCAA_CANTABRIA;92.16
2012-07;regional;mensual;CCAA_CANTABRIA;91.91
2012-08;regional;mensual;CCAA_CANTABRIA;92.31
2012-09;regional;mensual;CCAA_CANTABRIA;92.82
2012-10;regional;mensual;CCAA_CANTABRIA;94.15
2012-11;regional;mensual;CCAA_CANTABRIA;94.86
2012-12;regional;mensual;CCAA_CANTABRIA;94.88
2013-01;regional;mensual;CCAA_CANTABRIA;93.45
2013-02;regional;mensual;CCAA_CANTABRIA;93.26
2013-03;regional;mensual;CCAA_CANTABRIA;93.68
2013-04;regional;mensual;CCAA_CANTABRIA;94.48
2013-05;regional;mensual;CCAA_CANTABRIA;94.88
2013-06;regional;mensual;CCAA_CANTABRIA;94.92
2013-07;regional;mensual;CCAA_CANTABRIA;94.31
2013-08;regional;mensual;CCAA_CANTABRIA;94.32
2013-09;regional;mensual;CCAA_CANTABRIA;94.05
2013-10;regional;mensual;CCAA_CANTABRIA;94.9
2013-11;regional;mensual;CCAA_CANTABRIA;95.7
2013-12;regional;mensual;CCAA_CANTABRIA;95.48
2014-01;regional;mensual;CCAA_CANTABRIA;93.93
2014-02;regional;mensual;CCAA_CANTABRIA;93.73
2014-03;regional;mensual;CCAA_CANTABRIA;93.99
2014-04;regional;mensual;CCAA_CANTABRIA;94.83
2014-05;regional;mensual;CCAA_CANTABRIA;94.95
2014-06;regional;mensual;CCAA_CANTABRIA;94.98
2014-07;regional;mensual;CCAA_CANTABRIA;94.25
2014-08;regional;mensual;CCAA_CANTABRIA;94.39
2014-09;regional;mensual;CCAA_CANTABRIA;94.21
2014-10;regional;mensual;CCAA_CANTABRIA;94.91
2014-11;regional;mensual;CCAA_CANTABRIA;95.68
2014-12;regional;mensual;CCAA_CANTABRIA;95.59
2015-01;regional;mensual;CCAA_CANTABRIA;94.11
2015-02;regional;mensual;CCAA_CANTABRIA;93.8
2015-03;regional;mensual;CCAA_CANTABRIA;94.26
2015-04;regional;mensual;CCAA_CANTABRIA;95.03
2015-05;regional;mensual;CCAA_CANTABRIA;95.5
2015-06;regional;mensual;CCAA_CANTABRIA;95.61
2015-07;regional;mensual;CCAA_CANTABRIA;95.05
2015-08;regional;mensual;CCAA_CANTABRIA;94.99
2015-09;regional;mensual;CCAA_CANTABRIA;94.8
2015-10;regional;mensual;CCAA_CANTABRIA;95.69
2015-11;regional;mensual;CCAA_CANTABRIA;96.51
2015-12;regional;mensual;CCAA_CANTABRIA;96.37
2016-01;regional;mensual;CCAA_CANTABRIA;94.93
2016-02;regional;mensual;CCAA_CANTABRIA;94.71
2016-03;regional;mensual;CCAA_CANTABRIA;95.15
2016-04;regional;mensual;CCAA_CANTABRIA;95.72
2016-05;regional;mensual;CCAA_CANTABRIA;96.03
2016-06;regional;mensual;CCAA_CANTABRIA;96.05
2016-07;regional;mensual;CCAA_CANTABRIA;95.63
2016-08;regional;mensual;CCAA_CANTABRIA;95.84
2016-09;regional;mensual;CCAA_CANTABRIA;95.58
2016-10;regional;mensual;CCAA_CANTABRIA;96.46
2016-11;regional;mensual;CCAA_CANTABRIA;97.34
2016-12;regional;mensual;CCAA_CANTABRIA;97.28
2017-01;regional;mensual;CCAA_CANTABRIA;95.97
2017-02;regional;mensual;CCAA_CANTABRIA;95.61
2017-03;regional;mensual;CCAA_CANTABRIA;95.98
2017-04;regional;mensual;CCAA_CANTABRIA;96.72
2017-05;regional;mensual;CCAA_CANTABRIA;96.95
2017-06;regional;mensual;CCAA_CANTABRIA;97.22
2017-07;regional;mensual;CCAA_CANTABRIA;96.69
2017-08;regional;mensual;CCAA_CANTABRIA;96.98
2017-09;regional;mensual;CCAA_CANTABRIA;96.7
2017-10;regional;mensual;CCAA_CANTABRIA;97.18
2017-11;regional;mensual;CCAA_CANTABRIA;97.97
2017-12;regional;mensual;CCAA_CANTABRIA;97.91
2018-01;regional;mensual;CCAA_CANTABRIA;96.41
2018-02;regional;mensual;CCAA_CANTABRIA;96.55
2018-03;regional;mensual;CCAA_CANTABRIA;96.97
2018-04;regional;mensual;CCAA_CANTABRIA;97.57
2018-05;regional;mensual;CCAA_CANTABRIA;98.08
2018-06;regional;mensual;CCAA_CANTABRIA;98.26
2018-07;regional;mensual;CCAA_CANTABRIA;97.6
2018-08;regional;mensual;CCAA_CANTABRIA;97.84
2018-09;regional;mensual;CCAA_CANTABRIA;97.24
2018-10;regional;mensual;CCAA_CANTABRIA;98.15
2018-11;regional;mensual;CCAA_CANTABRIA;98.75
2018-12;regional;mensual;CCAA_CANTABRIA;98.67
2019-01;regional;mensual;CCAA_CANTABRIA;96.92
2019-02;regional;mensual;CCAA_CANTABRIA;96.94
2019-03;regional;mensual;CCAA_CANTABRIA;97.27
2019-04;regional;mensual;CCAA_CANTABRIA;98.14
2019-05;regional;mensual;CCAA_CANTABRIA;98.54
2019-06;regional;mensual;CCAA_CANTABRIA;98.72
2019-07;regional;mensual;CCAA_CANTABRIA;97.94
2019-08;regional;mensual;CCAA_CANTABRIA;98.41
2019-09;regional;mensual;CCAA_CANTABRIA;98.0
2019-10;regional;mensual;CCAA_CANTABRIA;98.89
2019-11;regional;mensual;CCAA_CANTABRIA;99.58
2019-12;regional;mensual;CCAA_CANTABRIA;99.61
2020-01;regional;mensual;CCAA_CANTABRIA;98.0
2020-02;regional;mensual;CCAA_CANTABRIA;98.2
2020-03;regional;mensual;CCAA_CANTABRIA;98.51
2020-04;regional;mensual;CCAA_CANTABRIA;99.64
2020-05;regional;mensual;CCAA_CANTABRIA;99.78
2020-06;regional;mensual;CCAA_CANTABRIA;99.83
2020-07;regional;mensual;CCAA_CANTABRIA;99.1
2020-08;regional;mensual;CCAA_CANTABRIA;99.15
2020-09;regional;mensual;CCAA_CANTABRIA;98.69
2020-10;regional;mensual;CCAA_CANTABRIA;99.4
2020-11;regional;mensual;CCAA_CANTABRIA;99.89
2020-12;regional;mensual;CCAA_CANTABRIA;99.85
2021-01;regional;mensual;CCAA_CANTABRIA;98.79
2021-02;regional;mensual;CCAA_CANTABRIA;98.46
2021-03;regional;mensual;CCAA_CANTABRIA;98.97
2021-04;regional;mensual;CCAA_CANTABRIA;99.77
2021-05;regional;mensual;CCAA_CANTABRIA;100.07
2021-06;regional;mensual;CCAA_CANTABRIA;100.29
2021-07;regional;mensual;CCAA_CANTABRIA;99.62
2021-08;regional;mensual;CCAA_CANTABRIA;99.83
2021-09;regional;mensual;CCAA_CANTABRIA;99.9
2021-10;regional;mensual;CCAA_CANTABRIA;100.7
2021-11;regional;mensual;CCAA_CANTABRIA;101.6
2021-12;regional;mensual;CCAA_CANTABRIA;102.0
2022-01;regional;mensual;CCAA_CANTABRIA;101.04
2022-02;regional;mensual;CCAA_CANTABRIA;101.44
2022-03;regional;mensual;CCAA_CANTABRIA;102.53
2022-04;regional;mensual;CCAA_CANTABRIA;104.29
2022-05;regional;mensual;CCAA_CANTABRIA;104.72
2022-06;regional;mensual;CCAA_CANTABRIA;105.39
2022-07;regional;mensual;CCAA_CANTABRIA;105.3
2022-08;regional;mensual;CCAA_CANTABRIA;105.72
2022-09;regional;mensual;CCAA_CANTABRIA;105.68
2022-10;regional;mensual;CCAA_CANTABRIA;106.68
2022-11;regional;mensual;CCAA_CANTABRIA;107.76
2022-12;regional;mensual;CCAA_CANTABRIA;108.78
2023-01;regional;mensual;CCAA_CANTABRIA;108.43
2023-02;regional;mensual;CCAA_CANTABRIA;109.41
2023-03;regional;mensual;CCAA_CANTABRIA;110.41
2023-04;regional;mensual;CCAA_CANTABRIA;111.51
2023-05;regional;mensual;CCAA_CANTABRIA;111.81
2023-06;regional;mensual;CCAA_CANTABRIA;112.35
2023-07;regional;mensual;CCAA_CANTABRIA;112.35
2023-08;regional;mensual;CCAA_CANTABRIA;112.87
2023-09;regional;mensual;CCAA_CANTABRIA;112.5
2023-10;regional;mensual;CCAA_CANTABRIA;112.77
2023-11;regional;mensual;CCAA_CANTABRIA;113.15
2023-12;regional;mensual;CCAA_CANTABRIA;113.17
2024-01;regional;mensual;CCAA_CANTABRIA;112.92
2024-02;regional;mensual;CCAA_CANTABRIA;113.27
2024-03;regional;mensual;CCAA_CANTABRIA;113.81
2024-04;regional;mensual;CCAA_CANTABRIA;114.53
2024-05;regional;mensual;CCAA_CANTABRIA;115.0
2024-06;regional;mensual;CCAA_CANTABRIA;115.32
2024-07;regional;mensual;CCAA_CANTABRIA;115.27
2024-08;regional;mensual;CCAA_CANTABRIA;115.65
2002-01;regional;mensual;CCAA_GALICIA;73.31
2002-02;regional;mensual;CCAA_GALICIA;73.58
2002-03;regional;mensual;CCAA_GALICIA;74.11
2002-04;regional;mensual;CCAA_GALICIA;75.15
2002-05;regional;mensual;CCAA_GALICIA;75.43
2002-06;regional;mensual;CCAA_GALICIA;75.52
2002-07;regional;mensual;CCAA_GALICIA;74.7
2002-08;regional;mensual;CCAA_GALICIA;74.86
2002-09;regional;mensual;CCAA_GALICIA;75.16
2002-10;regional;mensual;CCAA_GALICIA;76.4
2002-11;regional;mensual;CCAA_GALICIA;76.71
2002-12;regional;mensual;CCAA_GALICIA;76.82
2003-01;regional;mensual;CCAA_GALICIA;75.82
2003-02;regional;mensual;CCAA_GALICIA;76.03
2003-03;regional;mensual;CCAA_GALICIA;76.59
2003-04;regional;mensual;CCAA_GALICIA;77.64
2003-05;regional;mensual;CCAA_GALICIA;77.78
2003-06;regional;mensual;CCAA_GALICIA;77.78
2003-07;regional;mensual;CCAA_GALICIA;76.94
2003-08;regional;mensual;CCAA_GALICIA;76.99
2003-09;regional;mensual;CCAA_GALICIA;77.22
2003-10;regional;mensual;CCAA_GALICIA;78.33
2003-11;regional;mensual;CCAA_GALICIA;78.57
2003-12;regional;mensual;CCAA_GALICIA;78.6
2004-01;regional;mensual;CCAA_GALICIA;77.47
2004-02;regional;mensual;CCAA_GALICIA;77.72
2004-03;regional;mensual;CCAA_GALICIA;78.19
2004-04;regional;mensual;CCAA_GALICIA;79.37
2004-05;regional;mensual;CCAA_GALICIA;79.69
2004-06;regional;mensual;CCAA_GALICIA;79.96
2004-07;regional;mensual;CCAA_GALICIA;78.96
2004-08;regional;mensual;CCAA_GALICIA;79.18
2004-09;regional;mensual;CCAA_GALICIA;79.51
2004-10;regional;mensual;CCAA_GALICIA;80.6
