TIME_PERIOD;SEXO;EDAD;MEDIDAS;TERRITORIO;OBSERVACIONES
2011;Total;De 75 a 84 años;Defunciones;El Hierro;19
2011;Total;De 75 a 84 años;Defunciones;Canarias;4245
2011;Total;De 65 a 74 años;Defunciones;Tenerife;1064
2011;Total;De 65 a 74 años;Defunciones;Lanzarote;103
2011;Total;De 65 a 74 años;Defunciones;La Palma;98
2011;Total;De 65 a 74 años;Defunciones;La Gomera;29
2011;Total;De 65 a 74 años;Defunciones;Gran Canaria;996
2011;Total;De 65 a 74 años;Defunciones;Fuerteventura;50
2011;Total;De 65 a 74 años;Defunciones;El Hierro;13
2011;Total;De 65 a 74 años;Defunciones;Canarias;2353
2011;Total;De 5 a 14 años;Defunciones;Tenerife;9
2011;Total;De 5 a 14 años;Defunciones;Lanzarote;1
2011;Total;De 5 a 14 años;Defunciones;La Palma;1
2011;Total;De 5 a 14 años;Defunciones;La Gomera;0
2011;Total;De 5 a 14 años;Defunciones;Gran Canaria;5
2011;Total;De 5 a 14 años;Defunciones;Fuerteventura;2
2011;Total;De 5 a 14 años;Defunciones;El Hierro;0
2011;Total;De 5 a 14 años;Defunciones;Canarias;18
2011;Total;De 55 a 64 años;Defunciones;Tenerife;648
2011;Total;De 55 a 64 años;Defunciones;Lanzarote;80
2011;Total;De 55 a 64 años;Defunciones;La Palma;74
2011;Total;De 55 a 64 años;Defunciones;La Gomera;16
2011;Total;De 55 a 64 años;Defunciones;Gran Canaria;620
2011;Total;De 55 a 64 años;Defunciones;Fuerteventura;56
2011;Total;De 55 a 64 años;Defunciones;El Hierro;5
2011;Total;De 55 a 64 años;Defunciones;Canarias;1499
2011;Total;De 45 a 54 años;Defunciones;Tenerife;365
2011;Total;De 45 a 54 años;Defunciones;Lanzarote;47
2011;Total;De 45 a 54 años;Defunciones;La Palma;33
2011;Total;De 45 a 54 años;Defunciones;La Gomera;12
2011;Total;De 45 a 54 años;Defunciones;Gran Canaria;416
2011;Total;De 45 a 54 años;Defunciones;Fuerteventura;26
2011;Total;De 45 a 54 años;Defunciones;El Hierro;3
2011;Total;De 45 a 54 años;Defunciones;Canarias;902
2011;Total;De 35 a 44 años;Defunciones;Tenerife;133
2011;Total;De 35 a 44 años;Defunciones;Lanzarote;26
2011;Total;De 35 a 44 años;Defunciones;La Palma;12
2011;Total;De 35 a 44 años;Defunciones;La Gomera;4
2011;Total;De 35 a 44 años;Defunciones;Gran Canaria;171
2011;Total;De 35 a 44 años;Defunciones;Fuerteventura;17
2011;Total;De 35 a 44 años;Defunciones;El Hierro;3
2011;Total;De 35 a 44 años;Defunciones;Canarias;366
2011;Total;De 25 a 34 años;Defunciones;Tenerife;63
2011;Total;De 25 a 34 años;Defunciones;Lanzarote;6
2011;Total;De 25 a 34 años;Defunciones;La Palma;7
2011;Total;De 25 a 34 años;Defunciones;La Gomera;2
2011;Total;De 25 a 34 años;Defunciones;Gran Canaria;49
2011;Total;De 25 a 34 años;Defunciones;Fuerteventura;1
2011;Total;De 25 a 34 años;Defunciones;El Hierro;0
2011;Total;De 25 a 34 años;Defunciones;Canarias;128
2011;Total;De 1 a 4 años;Defunciones;Tenerife;6
2011;Total;De 1 a 4 años;Defunciones;Lanzarote;2
2011;Total;De 1 a 4 años;Defunciones;La Palma;0
2011;Total;De 1 a 4 años;Defunciones;La Gomera;0
2011;Total;De 1 a 4 años;Defunciones;Gran Canaria;6
2011;Total;De 1 a 4 años;Defunciones;Fuerteventura;1
2011;Total;De 1 a 4 años;Defunciones;El Hierro;0
2011;Total;De 1 a 4 años;Defunciones;Canarias;15
2011;Total;De 15 a 24 años;Defunciones;Tenerife;21
2011;Total;De 15 a 24 años;Defunciones;Lanzarote;2
2011;Total;De 15 a 24 años;Defunciones;La Palma;1
2011;Total;De 15 a 24 años;Defunciones;La Gomera;1
2011;Total;De 15 a 24 años;Defunciones;Gran Canaria;26
2011;Total;De 15 a 24 años;Defunciones;Fuerteventura;6
2011;Total;De 15 a 24 años;Defunciones;El Hierro;1
2011;Total;De 15 a 24 años;Defunciones;Canarias;58
2011;Total;Total;Defunciones;Tenerife;6034
2011;Total;Total;Defunciones;Lanzarote;542
2011;Total;Total;Defunciones;La Palma;767
2011;Total;Total;Defunciones;La Gomera;174
2011;Total;Total;Defunciones;Gran Canaria;5647
2011;Total;Total;Defunciones;Fuerteventura;318
2011;Total;Total;Defunciones;El Hierro;83
2011;Total;Total;Defunciones;Canarias;13565
2011;Total;Menos de 7 días;Defunciones;Tenerife;12
2011;Total;Menos de 7 días;Defunciones;Lanzarote;2
2011;Total;Menos de 7 días;Defunciones;La Palma;1
2011;Total;Menos de 7 días;Defunciones;La Gomera;2
2011;Total;Menos de 7 días;Defunciones;Gran Canaria;7
2011;Total;Menos de 7 días;Defunciones;Fuerteventura;0
2011;Total;Menos de 7 días;Defunciones;El Hierro;0
2011;Total;Menos de 7 días;Defunciones;Canarias;24
2011;Total;De 7 a 27 días;Defunciones;Tenerife;7
2011;Total;De 7 a 27 días;Defunciones;Lanzarote;0
2011;Total;De 7 a 27 días;Defunciones;La Palma;1
2011;Total;De 7 a 27 días;Defunciones;La Gomera;0
2011;Total;De 7 a 27 días;Defunciones;Gran Canaria;10
2011;Total;De 7 a 27 días;Defunciones;Fuerteventura;0
2011;Total;De 7 a 27 días;Defunciones;El Hierro;0
2011;Total;De 7 a 27 días;Defunciones;Canarias;18
2011;Total;De 28 días a menos de 1 año;Defunciones;Tenerife;13
2011;Total;De 28 días a menos de 1 año;Defunciones;Lanzarote;2
2011;Total;De 28 días a menos de 1 año;Defunciones;La Palma;1
2011;Total;De 28 días a menos de 1 año;Defunciones;La Gomera;0
2011;Total;De 28 días a menos de 1 año;Defunciones;Gran Canaria;6
2011;Total;De 28 días a menos de 1 año;Defunciones;Fuerteventura;0
2011;Total;De 28 días a menos de 1 año;Defunciones;El Hierro;0
2011;Total;De 28 días a menos de 1 año;Defunciones;Canarias;22
2011;Hombres;Menor de 1 año;Defunciones;Tenerife;25
2011;Hombres;Menor de 1 año;Defunciones;Lanzarote;3
2011;Hombres;Menor de 1 año;Defunciones;La Palma;1
2011;Hombres;Menor de 1 año;Defunciones;La Gomera;1
2011;Hombres;Menor de 1 año;Defunciones;Gran Canaria;13
2011;Hombres;Menor de 1 año;Defunciones;Fuerteventura;0
2011;Hombres;Menor de 1 año;Defunciones;El Hierro;0
2011;Hombres;Menor de 1 año;Defunciones;Canarias;43
2011;Hombres;95 años o más;Defunciones;Tenerife;66
2011;Hombres;95 años o más;Defunciones;Lanzarote;8
2011;Hombres;95 años o más;Defunciones;La Palma;12
2011;Hombres;95 años o más;Defunciones;La Gomera;5
2011;Hombres;95 años o más;Defunciones;Gran Canaria;51
2011;Hombres;95 años o más;Defunciones;Fuerteventura;5
2011;Hombres;95 años o más;Defunciones;El Hierro;1
2011;Hombres;95 años o más;Defunciones;Canarias;148
2011;Hombres;De 85 a 94 años;Defunciones;Tenerife;592
2011;Hombres;De 85 a 94 años;Defunciones;Lanzarote;45
2011;Hombres;De 85 a 94 años;Defunciones;La Palma;99
2011;Hombres;De 85 a 94 años;Defunciones;La Gomera;23
2011;Hombres;De 85 a 94 años;Defunciones;Gran Canaria;508
2011;Hombres;De 85 a 94 años;Defunciones;Fuerteventura;36
2011;Hombres;De 85 a 94 años;Defunciones;El Hierro;21
2011;Hombres;De 85 a 94 años;Defunciones;Canarias;1324
2011;Hombres;De 75 a 84 años;Defunciones;Tenerife;1037
2011;Hombres;De 75 a 84 años;Defunciones;Lanzarote;84
2011;Hombres;De 75 a 84 años;Defunciones;La Palma;138
2011;Hombres;De 75 a 84 años;Defunciones;La Gomera;28
2011;Hombres;De 75 a 84 años;Defunciones;Gran Canaria;965
2011;Hombres;De 75 a 84 años;Defunciones;Fuerteventura;42
2011;Hombres;De 75 a 84 años;Defunciones;El Hierro;13
2011;Hombres;De 75 a 84 años;Defunciones;Canarias;2307
2011;Hombres;De 65 a 74 años;Defunciones;Tenerife;712
2011;Hombres;De 65 a 74 años;Defunciones;Lanzarote;77
2011;Hombres;De 65 a 74 años;Defunciones;La Palma;70
2011;Hombres;De 65 a 74 años;Defunciones;La Gomera;24
2011;Hombres;De 65 a 74 años;Defunciones;Gran Canaria;648
2011;Hombres;De 65 a 74 años;Defunciones;Fuerteventura;34
2011;Hombres;De 65 a 74 años;Defunciones;El Hierro;8
2011;Hombres;De 65 a 74 años;Defunciones;Canarias;1573
2011;Hombres;De 5 a 14 años;Defunciones;Tenerife;4
2011;Hombres;De 5 a 14 años;Defunciones;Lanzarote;0
2011;Hombres;De 5 a 14 años;Defunciones;La Palma;0
2011;Hombres;De 5 a 14 años;Defunciones;La Gomera;0
2011;Hombres;De 5 a 14 años;Defunciones;Gran Canaria;3
2011;Hombres;De 5 a 14 años;Defunciones;Fuerteventura;1
2011;Hombres;De 5 a 14 años;Defunciones;El Hierro;0
2011;Hombres;De 5 a 14 años;Defunciones;Canarias;8
2011;Hombres;De 55 a 64 años;Defunciones;Tenerife;451
2011;Hombres;De 55 a 64 años;Defunciones;Lanzarote;52
2011;Hombres;De 55 a 64 años;Defunciones;La Palma;57
2011;Hombres;De 55 a 64 años;Defunciones;La Gomera;13
2011;Hombres;De 55 a 64 años;Defunciones;Gran Canaria;451
2011;Hombres;De 55 a 64 años;Defunciones;Fuerteventura;39
2011;Hombres;De 55 a 64 años;Defunciones;El Hierro;4
2011;Hombres;De 55 a 64 años;Defunciones;Canarias;1067
2011;Hombres;De 45 a 54 años;Defunciones;Tenerife;229
2011;Hombres;De 45 a 54 años;Defunciones;Lanzarote;34
2011;Hombres;De 45 a 54 años;Defunciones;La Palma;22
2011;Hombres;De 45 a 54 años;Defunciones;La Gomera;10
2011;Hombres;De 45 a 54 años;Defunciones;Gran Canaria;288
2011;Hombres;De 45 a 54 años;Defunciones;Fuerteventura;21
2011;Hombres;De 45 a 54 años;Defunciones;El Hierro;1
2011;Hombres;De 45 a 54 años;Defunciones;Canarias;605
2011;Hombres;De 35 a 44 años;Defunciones;Tenerife;90
2011;Hombres;De 35 a 44 años;Defunciones;Lanzarote;17
2011;Hombres;De 35 a 44 años;Defunciones;La Palma;9
2011;Hombres;De 35 a 44 años;Defunciones;La Gomera;3
2011;Hombres;De 35 a 44 años;Defunciones;Gran Canaria;109
2011;Hombres;De 35 a 44 años;Defunciones;Fuerteventura;12
2011;Hombres;De 35 a 44 años;Defunciones;El Hierro;3
2011;Hombres;De 35 a 44 años;Defunciones;Canarias;243
2011;Hombres;De 25 a 34 años;Defunciones;Tenerife;51
2011;Hombres;De 25 a 34 años;Defunciones;Lanzarote;3
2011;Hombres;De 25 a 34 años;Defunciones;La Palma;4
2011;Hombres;De 25 a 34 años;Defunciones;La Gomera;1
2011;Hombres;De 25 a 34 años;Defunciones;Gran Canaria;33
2011;Hombres;De 25 a 34 años;Defunciones;Fuerteventura;1
2011;Hombres;De 25 a 34 años;Defunciones;El Hierro;0
2011;Hombres;De 25 a 34 años;Defunciones;Canarias;93
2011;Hombres;De 1 a 4 años;Defunciones;Tenerife;2
2011;Hombres;De 1 a 4 años;Defunciones;Lanzarote;2
2011;Hombres;De 1 a 4 años;Defunciones;La Palma;0
2011;Hombres;De 1 a 4 años;Defunciones;La Gomera;0
2011;Hombres;De 1 a 4 años;Defunciones;Gran Canaria;3
2011;Hombres;De 1 a 4 años;Defunciones;Fuerteventura;0
2011;Hombres;De 1 a 4 años;Defunciones;El Hierro;0
2011;Hombres;De 1 a 4 años;Defunciones;Canarias;7
2011;Hombres;De 15 a 24 años;Defunciones;Tenerife;12
2011;Hombres;De 15 a 24 años;Defunciones;Lanzarote;2
2011;Hombres;De 15 a 24 años;Defunciones;La Palma;1
2011;Hombres;De 15 a 24 años;Defunciones;La Gomera;0
2011;Hombres;De 15 a 24 años;Defunciones;Gran Canaria;17
2011;Hombres;De 15 a 24 años;Defunciones;Fuerteventura;4
2011;Hombres;De 15 a 24 años;Defunciones;El Hierro;0
2011;Hombres;De 15 a 24 años;Defunciones;Canarias;36
2011;Hombres;Total;Defunciones;Tenerife;3271
2011;Hombres;Total;Defunciones;Lanzarote;327
2011;Hombres;Total;Defunciones;La Palma;413
2011;Hombres;Total;Defunciones;La Gomera;108
2011;Hombres;Total;Defunciones;Gran Canaria;3089
2011;Hombres;Total;Defunciones;Fuerteventura;195
2011;Hombres;Total;Defunciones;El Hierro;51
2011;Hombres;Total;Defunciones;Canarias;7454
2011;Hombres;Menos de 7 días;Defunciones;Tenerife;8
2011;Hombres;Menos de 7 días;Defunciones;Lanzarote;1
2011;Hombres;Menos de 7 días;Defunciones;La Palma;0
2011;Hombres;Menos de 7 días;Defunciones;La Gomera;1
2011;Hombres;Menos de 7 días;Defunciones;Gran Canaria;2
2011;Hombres;Menos de 7 días;Defunciones;Fuerteventura;0
2011;Hombres;Menos de 7 días;Defunciones;El Hierro;0
2011;Hombres;Menos de 7 días;Defunciones;Canarias;12
2011;Hombres;De 7 a 27 días;Defunciones;Tenerife;6
2011;Hombres;De 7 a 27 días;Defunciones;Lanzarote;0
2011;Hombres;De 7 a 27 días;Defunciones;La Palma;0
2011;Hombres;De 7 a 27 días;Defunciones;La Gomera;0
2011;Hombres;De 7 a 27 días;Defunciones;Gran Canaria;7
2011;Hombres;De 7 a 27 días;Defunciones;Fuerteventura;0
2011;Hombres;De 7 a 27 días;Defunciones;El Hierro;0
2011;Hombres;De 7 a 27 días;Defunciones;Canarias;13
2011;Hombres;De 28 días a menos de 1 año;Defunciones;Tenerife;11
2011;Hombres;De 28 días a menos de 1 año;Defunciones;Lanzarote;2
2011;Hombres;De 28 días a menos de 1 año;Defunciones;La Palma;1
2011;Hombres;De 28 días a menos de 1 año;Defunciones;La Gomera;0
2011;Hombres;De 28 días a menos de 1 año;Defunciones;Gran Canaria;4
2011;Hombres;De 28 días a menos de 1 año;Defunciones;Fuerteventura;0
2011;Hombres;De 28 días a menos de 1 año;Defunciones;El Hierro;0
2011;Hombres;De 28 días a menos de 1 año;Defunciones;Canarias;18
2011;Mujeres;Menor de 1 año;Defunciones;Tenerife;7
2011;Mujeres;Menor de 1 año;Defunciones;Lanzarote;1
2011;Mujeres;Menor de 1 año;Defunciones;La Palma;2
2011;Mujeres;Menor de 1 año;Defunciones;La Gomera;1
2011;Mujeres;Menor de 1 año;Defunciones;Gran Canaria;10
2011;Mujeres;Menor de 1 año;Defunciones;Fuerteventura;0
2011;Mujeres;Menor de 1 año;Defunciones;El Hierro;0
2011;Mujeres;Menor de 1 año;Defunciones;Canarias;21
2011;Mujeres;95 años o más;Defunciones;Tenerife;203
2011;Mujeres;95 años o más;Defunciones;Lanzarote;21
2011;Mujeres;95 años o más;Defunciones;La Palma;52
2011;Mujeres;95 años o más;Defunciones;La Gomera;7
2011;Mujeres;95 años o más;Defunciones;Gran Canaria;162
2011;Mujeres;95 años o más;Defunciones;Fuerteventura;9
2011;Mujeres;95 años o más;Defunciones;El Hierro;8
2011;Mujeres;95 años o más;Defunciones;Canarias;462
2011;Mujeres;De 85 a 94 años;Defunciones;Tenerife;924
2011;Mujeres;De 85 a 94 años;Defunciones;Lanzarote;60
2011;Mujeres;De 85 a 94 años;Defunciones;La Palma;127
2011;Mujeres;De 85 a 94 años;Defunciones;La Gomera;30
2011;Mujeres;De 85 a 94 años;Defunciones;Gran Canaria;802
2011;Mujeres;De 85 a 94 años;Defunciones;Fuerteventura;31
2011;Mujeres;De 85 a 94 años;Defunciones;El Hierro;9
2011;Mujeres;De 85 a 94 años;Defunciones;Canarias;1983
2011;Mujeres;De 75 a 84 años;Defunciones;Tenerife;871
2011;Mujeres;De 75 a 84 años;Defunciones;Lanzarote;53
2011;Mujeres;De 75 a 84 años;Defunciones;La Palma;110
2011;Mujeres;De 75 a 84 años;Defunciones;La Gomera;15
2011;Mujeres;De 75 a 84 años;Defunciones;Gran Canaria;847
2011;Mujeres;De 75 a 84 años;Defunciones;Fuerteventura;36
2011;Mujeres;De 75 a 84 años;Defunciones;El Hierro;6
2011;Mujeres;De 75 a 84 años;Defunciones;Canarias;1938
2011;Mujeres;De 65 a 74 años;Defunciones;Tenerife;352
2011;Mujeres;De 65 a 74 años;Defunciones;Lanzarote;26
2011;Mujeres;De 65 a 74 años;Defunciones;La Palma;28
2011;Mujeres;De 65 a 74 años;Defunciones;La Gomera;5
2011;Mujeres;De 65 a 74 años;Defunciones;Gran Canaria;348
2011;Mujeres;De 65 a 74 años;Defunciones;Fuerteventura;16
2011;Mujeres;De 65 a 74 años;Defunciones;El Hierro;5
2011;Mujeres;De 65 a 74 años;Defunciones;Canarias;780
2011;Mujeres;De 5 a 14 años;Defunciones;Tenerife;5
2011;Mujeres;De 5 a 14 años;Defunciones;Lanzarote;1
2011;Mujeres;De 5 a 14 años;Defunciones;La Palma;1
2011;Mujeres;De 5 a 14 años;Defunciones;La Gomera;0
2011;Mujeres;De 5 a 14 años;Defunciones;Gran Canaria;2
2011;Mujeres;De 5 a 14 años;Defunciones;Fuerteventura;1
2011;Mujeres;De 5 a 14 años;Defunciones;El Hierro;0
2011;Mujeres;De 5 a 14 años;Defunciones;Canarias;10
2011;Mujeres;De 55 a 64 años;Defunciones;Tenerife;197
2011;Mujeres;De 55 a 64 años;Defunciones;Lanzarote;28
2011;Mujeres;De 55 a 64 años;Defunciones;La Palma;17
2011;Mujeres;De 55 a 64 años;Defunciones;La Gomera;3
2011;Mujeres;De 55 a 64 años;Defunciones;Gran Canaria;169
2011;Mujeres;De 55 a 64 años;Defunciones;Fuerteventura;17
2011;Mujeres;De 55 a 64 años;Defunciones;El Hierro;1
2011;Mujeres;De 55 a 64 años;Defunciones;Canarias;432
2011;Mujeres;De 45 a 54 años;Defunciones;Tenerife;136
2011;Mujeres;De 45 a 54 años;Defunciones;Lanzarote;13
2011;Mujeres;De 45 a 54 años;Defunciones;La Palma;11
2011;Mujeres;De 45 a 54 años;Defunciones;La Gomera;2
2011;Mujeres;De 45 a 54 años;Defunciones;Gran Canaria;128
2011;Mujeres;De 45 a 54 años;Defunciones;Fuerteventura;5
2011;Mujeres;De 45 a 54 años;Defunciones;El Hierro;2
2011;Mujeres;De 45 a 54 años;Defunciones;Canarias;297
2011;Mujeres;De 35 a 44 años;Defunciones;Tenerife;43
2011;Mujeres;De 35 a 44 años;Defunciones;Lanzarote;9
2011;Mujeres;De 35 a 44 años;Defunciones;La Palma;3
2011;Mujeres;De 35 a 44 años;Defunciones;La Gomera;1
2011;Mujeres;De 35 a 44 años;Defunciones;Gran Canaria;62
2011;Mujeres;De 35 a 44 años;Defunciones;Fuerteventura;5
2011;Mujeres;De 35 a 44 años;Defunciones;El Hierro;0
2011;Mujeres;De 35 a 44 años;Defunciones;Canarias;123
2011;Mujeres;De 25 a 34 años;Defunciones;Tenerife;12
2011;Mujeres;De 25 a 34 años;Defunciones;Lanzarote;3
2011;Mujeres;De 25 a 34 años;Defunciones;La Palma;3
2011;Mujeres;De 25 a 34 años;Defunciones;La Gomera;1
2011;Mujeres;De 25 a 34 años;Defunciones;Gran Canaria;16
2011;Mujeres;De 25 a 34 años;Defunciones;Fuerteventura;0
2011;Mujeres;De 25 a 34 años;Defunciones;El Hierro;0
2011;Mujeres;De 25 a 34 años;Defunciones;Canarias;35
2011;Mujeres;De 1 a 4 años;Defunciones;Tenerife;4
2011;Mujeres;De 1 a 4 años;Defunciones;Lanzarote;0
2011;Mujeres;De 1 a 4 años;Defunciones;La Palma;0
2011;Mujeres;De 1 a 4 años;Defunciones;La Gomera;0
2011;Mujeres;De 1 a 4 años;Defunciones;Gran Canaria;3
2011;Mujeres;De 1 a 4 años;Defunciones;Fuerteventura;1
2011;Mujeres;De 1 a 4 años;Defunciones;El Hierro;0
2011;Mujeres;De 1 a 4 años;Defunciones;Canarias;8
2011;Mujeres;De 15 a 24 años;Defunciones;Tenerife;9
2011;Mujeres;De 15 a 24 años;Defunciones;Lanzarote;0
2011;Mujeres;De 15 a 24 años;Defunciones;La Palma;0
2011;Mujeres;De 15 a 24 años;Defunciones;La Gomera;1
2011;Mujeres;De 15 a 24 años;Defunciones;Gran Canaria;9
2011;Mujeres;De 15 a 24 años;Defunciones;Fuerteventura;2
2011;Mujeres;De 15 a 24 años;Defunciones;El Hierro;1
2011;Mujeres;De 15 a 24 años;Defunciones;Canarias;22
2011;Mujeres;Total;Defunciones;Tenerife;2763
2011;Mujeres;Total;Defunciones;Lanzarote;215
2011;Mujeres;Total;Defunciones;La Palma;354
2011;Mujeres;Total;Defunciones;La Gomera;66
2011;Mujeres;Total;Defunciones;Gran Canaria;2558
2011;Mujeres;Total;Defunciones;Fuerteventura;123
2011;Mujeres;Total;Defunciones;El Hierro;32
2011;Mujeres;Total;Defunciones;Canarias;6111
2011;Mujeres;Menos de 7 días;Defunciones;Tenerife;4
2011;Mujeres;Menos de 7 días;Defunciones;Lanzarote;1
2011;Mujeres;Menos de 7 días;Defunciones;La Palma;1
2011;Mujeres;Menos de 7 días;Defunciones;La Gomera;1
2011;Mujeres;Menos de 7 días;Defunciones;Gran Canaria;5
2011;Mujeres;Menos de 7 días;Defunciones;Fuerteventura;0
2011;Mujeres;Menos de 7 días;Defunciones;El Hierro;0
2011;Mujeres;Menos de 7 días;Defunciones;Canarias;12
2011;Mujeres;De 7 a 27 días;Defunciones;Tenerife;1
2011;Mujeres;De 7 a 27 días;Defunciones;Lanzarote;0
2011;Mujeres;De 7 a 27 días;Defunciones;La Palma;1
2011;Mujeres;De 7 a 27 días;Defunciones;La Gomera;0
2011;Mujeres;De 7 a 27 días;Defunciones;Gran Canaria;3
2011;Mujeres;De 7 a 27 días;Defunciones;Fuerteventura;0
2011;Mujeres;De 7 a 27 días;Defunciones;El Hierro;0
2011;Mujeres;De 7 a 27 días;Defunciones;Canarias;5
2011;Mujeres;De 28 días a menos de 1 año;Defunciones;Tenerife;2
2011;Mujeres;De 28 días a menos de 1 año;Defunciones;Lanzarote;0
2011;Mujeres;De 28 días a menos de 1 año;Defunciones;La Palma;0
2011;Mujeres;De 28 días a menos de 1 año;Defunciones;La Gomera;0
2011;Mujeres;De 28 días a menos de 1 año;Defunciones;Gran Canaria;2
2011;Mujeres;De 28 días a menos de 1 año;Defunciones;Fuerteventura;0
2011;Mujeres;De 28 días a menos de 1 año;Defunciones;El Hierro;0
2011;Mujeres;De 28 días a menos de 1 año;Defunciones;Canarias;4
2012;Total;Menor de 1 año;Defunciones;Tenerife;14
2012;Total;Menor de 1 año;Defunciones;Lanzarote;2
2012;Total;Menor de 1 año;Defunciones;La Palma;5
2012;Total;Menor de 1 año;Defunciones;La Gomera;0
2012;Total;Menor de 1 año;Defunciones;Gran Canaria;17
2012;Total;Menor de 1 año;Defunciones;Fuerteventura;3
2012;Total;Menor de 1 año;Defunciones;El Hierro;0
2012;Total;Menor de 1 año;Defunciones;Canarias;41
2012;Total;95 años o más;Defunciones;Tenerife;275
2012;Total;95 años o más;Defunciones;Lanzarote;28
2012;Total;95 años o más;Defunciones;La Palma;39
2012;Total;95 años o más;Defunciones;La Gomera;12
2012;Total;95 años o más;Defunciones;Gran Canaria;245
2012;Total;95 años o más;Defunciones;Fuerteventura;16
2012;Total;95 años o más;Defunciones;El Hierro;7
2012;Total;95 años o más;Defunciones;Canarias;622
2012;Total;De 85 a 94 años;Defunciones;Tenerife;1552
2012;Total;De 85 a 94 años;Defunciones;Lanzarote;116
2012;Total;De 85 a 94 años;Defunciones;La Palma;256
2012;Total;De 85 a 94 años;Defunciones;La Gomera;49
2012;Total;De 85 a 94 años;Defunciones;Gran Canaria;1462
2012;Total;De 85 a 94 años;Defunciones;Fuerteventura;63
2012;Total;De 85 a 94 años;Defunciones;El Hierro;35
2012;Total;De 85 a 94 años;Defunciones;Canarias;3533
2012;Total;De 75 a 84 años;Defunciones;Tenerife;2064
2012;Total;De 75 a 84 años;Defunciones;Lanzarote;161
2012;Total;De 75 a 84 años;Defunciones;La Palma;197
2012;Total;De 75 a 84 años;Defunciones;La Gomera;51
2012;Total;De 75 a 84 años;Defunciones;Gran Canaria;1920
2012;Total;De 75 a 84 años;Defunciones;Fuerteventura;78
